Date,Media Sources,Neutral,Positive,Text,Tweet Polarity,Tweets Order
12/15/2019,The New York Times,0.866,0.134,one powerful people washington speaker nancy pelosi got meme clap fitting mome https tco ghmkqawden,0.4754,53
12/15/2019,The New York Times,0.849,0.0,photographer tyler hicks made third trip yemen since war began 2015 trip spent https tco uzy9umytk5,-0.5994,52
12/15/2019,The New York Times,1.0,0.0,first time 100 women sworn serve house representatives following 2018 u https tco jpnbf58289,0.0,51
12/15/2019,The New York Times,0.897,0.103,much years news played streets hong kong week week demonstrators poured https tco zwwdznag4g,0.34,50
12/15/2019,The New York Times,1.0,0.0,stories obvious photographic power dean baquet eecutive editor writes introduct https tco h9nqm2vipm,0.0,49
12/15/2019,The New York Times,1.0,0.0,every year photo editors sift 365 days images distill year result visual chronicle https tco 8wjd3eagcf,0.0,48
12/15/2019,The New York Times,0.842,0.158,us military officials said investigating whether army cadets navy midshipmen flashed hand symbo https tco jamuisnlji,0.4939,47
12/15/2019,The New York Times,0.675,0.0,69 magnitude earthquake rocked southern philippines sunday causing scenes panic killing least https tco pd2tzkypnj,-0.8271,46
12/15/2019,The New York Times,1.0,0.0,stay uptodate week take weekly news quiz find https tco yez5d7arp,0.0,45
12/15/2019,The New York Times,0.847,0.153,many iowa democrats consumed desire select coalitionbuilding democratic presidential nominee https tco uttsakcapn,0.4019,44
12/15/2019,The New York Times,1.0,0.0,anna karina danishborn actress became symbol french new wave jean luc godards 1960s films https tco occd5tb40l,0.0,43
12/15/2019,The New York Times,0.735,0.265,fun putting performance said would love sickness h https tco eybpgmsbub,0.8381,42
12/15/2019,The New York Times,0.849,0.0,ewong new us secretly epelled 2 chinese diplomats suspected spying first time 30 years men amp wives,-0.4404,41
12/15/2019,The New York Times,0.895,0.0,breaking news us secretly epelled two chinese diplomats breached military base first apparent ou https tco aosusc9hjo,-0.25,40
12/15/2019,The New York Times,1.0,0.0,case starting new years resolutions least practicing january 1 https tco oyvizs3bzi,0.0,39
12/15/2019,The New York Times,0.851,0.0,italy sardines movement grassroots group protesting populism farright italian leader matte https tco tibbl98akc,-0.4215,38
12/15/2019,The New York Times,1.0,0.0,version tortilla soup lends improvisation https tco p2cnpacru8,0.0,37
12/15/2019,The New York Times,0.662,0.087,story star wars rise skywalker like stories within star wars films https tco jg2bkevq2o,-0.6908,36
12/15/2019,The New York Times,0.877,0.123,denmark producing tv series movies ever since rise popular nordic noir genre https tco bdrvemdwqs,0.4215,35
12/15/2019,The New York Times,0.729,0.126,bessie coleman died 1926 first black woman earn pilots license thrilling crowds performi https tco dtkmrao411,-0.128,34
12/15/2019,The New York Times,0.783,0.117,recover bodies victims white island volcano eruption new zealand special operations team tre https tco nezzppla68,0.1027,33
12/15/2019,The New York Times,1.0,0.0,among postindustrialchic buildings stylish restaurants shops kings cross london sits victorian https tco dwf65asnd,0.0,32
12/15/2019,The New York Times,1.0,0.0,landscape architect arnaud casaus believes mission right reimagine rooftop garden https tco tywlkkblr,0.0,31
12/15/2019,The New York Times,0.876,0.059,record number asylum seekers france getting tough immigration 450 african migrants found https tco lz9ld8eft,-0.0258,30
12/15/2019,The New York Times,0.941,0.0,residents mountain resobaile homorod romania swear curative power regions naturall https tco rmiwa9qkmy,-0.0516,29
12/15/2019,The New York Times,1.0,0.0,nasas osirisre spacecraft spent year mapping boulderstrewn asteroid shoots rocks space wednes https tco veqbeqiuk,0.0,28
12/15/2019,The New York Times,1.0,0.0,north korea said saturday conducted another crucial test missileengine satellitelaunchi https tco 8gdvsddiwe,0.0,27
12/15/2019,The New York Times,0.905,0.095,ambition milanese firm studio peregalli ecavate houses history even create one scr https tco 3is8hlwwn6,0.2732,26
12/15/2019,The New York Times,0.909,0.091,parallels also important differences british election american one ne https tco tounlgivoy,0.2023,25
12/15/2019,The New York Times,0.891,0.0,2 weeks contentious negotiations world leaders tasked ironing final details 2015 pari https tco qw1qeetqnh,-0.296,24
12/15/2019,The New York Times,0.842,0.158,growing number restaurants catering russian nostalgia sprung around moscow complete drab https tco mgiqds9am,0.25,23
12/15/2019,The New York Times,1.0,0.0,56 years handcrafted puppets jerkily careening around stage bob baker marionette theater https tco ughk10itq,0.0,22
12/15/2019,The New York Times,1.0,0.0,queen elizabeth ii seeking social media guru according linkedin job posting buckingham palace https tco gby5pyqif,0.0,21
12/15/2019,The New York Times,0.703,0.0,fire broke saturday globe life field new stadium built teas rangers fire officials sa https tco jwobmw1skl,-0.765,20
12/15/2019,The New York Times,1.0,0.0,interior designer massachusetts renovating house little laboratory design ideas https tco nij5uo2j1,0.0,19
12/15/2019,The New York Times,0.788,0.212,president trump promoted new defense department policy army navy football players rivalry gam https tco lciorjfqif,0.5106,18
12/15/2019,The New York Times,0.78,0.096,many problems couples face wedding planning involve family dynamics embedded lon https tco cvcta5azho,-0.1531,17
12/15/2019,The New York Times,0.849,0.151,incredibly easy pasta redpepper flakes capers tomato paste turn simple cherry tomato sauce https tco 5fru2nis,0.4927,16
12/15/2019,The New York Times,1.0,0.0,diehard saturday night live fans know robedowney jr host member sn https tco s1uueznfr1,0.0,15
12/15/2019,The New York Times,0.717,0.283,louisiana state quarterback joe burrow heisman trophy hes third player row win award https tco ege7l8bc6h,0.8176,14
12/15/2019,The New York Times,1.0,0.0,gov gavin newsom california said friday pacific gas amp electrics restructuring plan comply https tco dltahmkccs,0.0,13
12/15/2019,The New York Times,0.67,0.246,dont forget practice proper food safety practices preparing holiday meals nytparenting asked e https tco 4wdu2dpybv,0.5574,12
12/15/2019,The New York Times,0.878,0.122,honor eddie murphy returning host snl later month first time 35 years plotted every https tco gayd6ms4bq,0.4939,11
12/15/2019,The New York Times,1.0,0.0,classic nobake peanut butter chocolate treats cinch put together https tco eoisvqfbre,0.0,10
12/15/2019,The New York Times,1.0,0.0,richard g hatcher one first 2 black people elected mayor large american city national voice https tco c76rrlmsuo,0.0,9
12/15/2019,The New York Times,1.0,0.0,9 democratic presidential candidates suggestion senator cory booker new jersey signed letter https tco 2imlzy0ppy,0.0,8
12/14/2019,The New York Times,0.611,0.161,juice wrld crisis soundcloud rapera fame hear popcast https tco hkwps4id3,-0.296,7
12/14/2019,The New York Times,1.0,0.0,us house headed vote impeach president trump net week senator mitch mcconnell said taking https tco hnqlcfd5gh,0.0,6
12/14/2019,The New York Times,1.0,0.0,add reading list 100 notable fiction poetry nonfiction selected editors new york https tco s54ollkgn,0.0,5
12/14/2019,The New York Times,0.919,0.081,opinionlauren macivor thompson writes regardless whether abortion legal many people believed https tco mf5cddvvw,0.128,4
12/14/2019,The New York Times,0.759,0.241,thanks new technology 77yearold miners keen memory team researchers believed found https tco hkghzy56e6,0.6597,3
12/14/2019,The New York Times,1.0,0.0,john mcentee close aide president trump whowas dismissedlast year john kelly white house chief https tco acfcc7ncjr,0.0,2
12/14/2019,The New York Times,0.87,0.13,representative jeff van drew new jersey antiimpeachment democrat said planned switch parties mo https tco efa9bfzh,0.4019,1
12/14/2019,The New York Times,1.0,0.0,heisman trophy remains one recognizable renowned trophies sports also among https tco hpqfgtzyj,0.0,0
12/14/2019,The New York Times,1.0,0.0,weeks race related newsletter photographer john edmonds discusses 5 works eplore repre https tco nqirhil2bc,0.0,-1
12/14/2019,The New York Times,0.899,0.0,representative antonio delgado moderate new york democrat eyes politically risky impeachment vote u https tco veulvvsh9,-0.2023,-2
12/14/2019,The New York Times,0.812,0.188,hallmark channel pulled 4 tv ads featuring lesbian couple kissing petition conservative group https tco nry2l2ii,0.5719,-3
12/14/2019,The New York Times,0.734,0.115,man led new york citys rescue insolvency dead feli rohatyn 91 fled nazis child https tco t8bjyyuwgw,-0.25,-4
12/14/2019,The New York Times,0.896,0.104,new york city officials agreed force developers designated affordablehousing projects set aside 15 p https tco ualwu9toa6,0.2732,-5
12/14/2019,The New York Times,0.759,0.241,distribution shells one hermit crab population surprisingly similar distribution wealth https tco gwswntlcjn,0.6597,-6
12/14/2019,The New York Times,0.876,0.0,francesrobles pic 120 000+ bananathe woman leukemia suspended treatment maed,-0.4767,-7
12/14/2019,The New York Times,0.865,0.135,news analysis anyone lived last time happened powerful sense constitutio https tco bqkzevhkba,0.4215,-8
12/14/2019,The New York Times,0.837,0.0,pacase members gambino crime family government released coufiling offered https tco tve2caqmad,-0.5423,-9
12/14/2019,The New York Times,0.817,0.183,sophia hutchins best friend caitlyn jenner 23yearold beauty entrepreneur manager https tco aszoohbl3v,0.5859,-10
12/14/2019,The New York Times,1.0,0.0,representative jeff van drew new jersey moderate democrat among partys staunchest opponents im https tco lluyegfjzf,0.0,-11
12/14/2019,The New York Times,0.7,0.16,recovery recession seen retirement wealth accumulate almost eclusively among affluent households whi https tco ydg6cqgspc,0.1027,-12
12/14/2019,The New York Times,0.819,0.089,white house called deal trade war china win beijing deal may seen hardlin https tco 9qowp97ei0,-0.0129,-13
12/14/2019,The New York Times,0.747,0.0,crime dropped years morningside park recent string attacks culminating week th https tco robmsphty5,-0.7269,-14
12/14/2019,The New York Times,0.738,0.172,critics wesley_morris aoscott compiled list best actors 2019 whose work movies found https tco om3mmy4kl,0.4588,-15
12/14/2019,The New York Times,1.0,0.0,man appeared slapped tv reporter rear live broadcast race savannah georgia https tco pqwobgzcrn,0.0,-16
12/14/2019,The New York Times,0.876,0.124,michael bloomberg campaigns president drawing suppovast network fellow mayors ha https tco fcbuffv8jg,0.4019,-17
12/14/2019,The New York Times,0.909,0.0,story behind photo buzzhaired woman using cellphone capture bruised banana stuck wall w https tco fzqmk3llto,-0.25,-18
12/14/2019,The New York Times,1.0,0.0,news analysis mckinsey behaves believes rules bend way things w https tco a8hgsu57ba,0.0,-19
12/14/2019,The New York Times,1.0,0.0,topeka state capital kansas boasts affordable housing options downtown brewery 15 000 fo https tco 2djjukz4jf,0.0,-20
12/14/2019,The New York Times,0.819,0.181,10 best books 2019 chosen editors times book review https tco fuyzkyzea https tco 5otmib3awa,0.6369,-21
12/14/2019,The New York Times,0.844,0.156,michael bloomberg established philanthropic giving political endorsements campaign spend https tco tqocd9lh75,0.34,-22
12/14/2019,The New York Times,1.0,0.0,us house moves toward vote impeach president trump high crimes misdemeanors presidents https tco jqv3jkzrj,0.0,-23
12/14/2019,The New York Times,1.0,0.0,heres look happened 2020 presidential race week https tco mab60aeskq,0.0,-24
12/14/2019,The New York Times,0.905,0.0,capella moved another job program slowly collapsed witnesses left returned crim https tco 9wrl0wnlhy,-0.2732,-25
12/14/2019,The New York Times,0.89,0.0,together testimony makeshift program led 100 convictions helped cut homicides kidnappings https tco liq6sdmtys,-0.2732,-26
12/14/2019,The New York Times,0.793,0.0,investigators gold mine complete reference book states murder industry sicario https tco kqtindtej4,-0.6908,-27
12/14/2019,The New York Times,0.907,0.0,police caught year could faced 200 years prison instead prosecuting https tco 9oy9uu0sq,-0.2846,-28
12/14/2019,The New York Times,0.54,0.159,hoped play professional soccer father lost job saw humiliation low pay labor https tco nivscwewon,-0.5423,-29
12/14/2019,The New York Times,1.0,0.0,sicarios journey hit man state witness drawn coufiles least dozen visits 17 months https tco cbi1hdchls,0.0,-30
12/14/2019,The New York Times,1.0,0.0,took away everything left human made monster one meicos deadliest assas https tco i97i9alrp,0.0,-31
12/14/2019,The New York Times,1.0,0.0,keithbradsher phase 1 trade deal came october include rollback eisting tariffs chinas hardliners p,0.0,-32
12/14/2019,The New York Times,0.892,0.108,opinionthe editorial board writes one responsible judgment cast vote impeach https tco n48apyqes5,0.3182,-33
12/14/2019,The New York Times,1.0,0.0,weeks words times journalists megan twohey jodi kantor eamine tentative settlement deal https tco 7eqmyk9p0,0.0,-34
12/14/2019,The New York Times,1.0,0.0,kesha simmers usher kaytranada martha wash heres weekend playlist https tco ynun1pakm,0.0,-35
12/14/2019,The New York Times,0.885,0.0,sudans ousted leader omar hassan albashir accused genocide darfur convicted corruption sentenc https tco oogtjcgc41,-0.296,-36
12/14/2019,The New York Times,0.766,0.234,dont push planning could best chapter life heres weeks worth simple steps https tco jtkz9hhrh,0.7269,-37
12/14/2019,The New York Times,1.0,0.0,average temperatures arctic region year ending september second highest since 1900 https tco wuqdoezwlg,0.0,-38
12/14/2019,The New York Times,0.663,0.0,2019 pictures visual chronicle violence political power struggles climate catastrophes mass shootings https tco bckt9h2bcf,-0.765,-39
12/14/2019,The New York Times,0.746,0.123,vast amounts methane escaping oil gas sites nationwide worsening global warming even trump https tco ynypqtqjsu,-0.296,-40
12/14/2019,The New York Times,0.855,0.145,alisoneroman cake good simple put together might come call house cake https tco wj7vcg8e9,0.5777,-41
12/14/2019,The New York Times,1.0,0.0,freya theo arya kylo baby names trends defined past decade fro https tco dfbjtiofvo,0.0,-42
12/14/2019,The New York Times,1.0,0.0,hungary prime minister viktor orbans government moved tighten control performing arts changing https tco c3zcfknkb9,0.0,-43
12/14/2019,The New York Times,0.856,0.144,modern love knew wonder eyes wasnt seeing wasnt wanted bring https tco dyqqw7kf5p,0.6369,-44
12/14/2019,The New York Times,0.75,0.113,11 new books recommended critics editors new york timeshttps tco qmal0nwj7v,-0.1027,-45
12/14/2019,The New York Times,1.0,0.0,met 1943 jewish inmates auschwitz knew would separated planned life together https tco oafolokhfy,0.0,-46
12/14/2019,The New York Times,1.0,0.0,dramatic cave afound indonesian island least 43 900 years old oldest pictorial record https tco ifhtji83pq,0.0,-47
12/14/2019,The New York Times,1.0,0.0,week laurent simons 9 track become worlds youngest university graduate plan f https tco j971fghh,0.0,-48
12/14/2019,The New York Times,0.652,0.228,54 best songs 2019 selected critics https tco unptih6y2w,0.4588,-49
12/14/2019,The New York Times,0.864,0.136,every day members cloud appreciation society post photos sky around world https tco yii9f779ub,0.5106,-50
12/14/2019,The New York Times,0.893,0.107,ive gotten older ive become conscious thinking one play something bring https tco bpdjnmfici,0.34,-51
12/14/2019,The New York Times,1.0,0.0,comments jamie dimon chairman chief eecutive jpmorgan chase came days new york tim https tco ssodwhros7,0.0,-52
12/14/2019,The New York Times,0.896,0.0,news analysis fleeting efforts persuasion members judiciary committee gave way disputes basic https tco 6kudlqzpq,-0.2732,-53
12/14/2019,The New York Times,0.891,0.109,nytimesworld left squabbling sides atlantic labour democratic parties grappling ra,0.4019,-54
12/14/2019,The New York Times,1.0,0.0,geminids meteor shower peak night skies weekend heres need know https tco ohuid9jvgq,0.0,-55
12/14/2019,The New York Times,0.841,0.159,nytopinion trump allies turned justice department independent investigations political tool use,0.5267,-56
12/14/2019,The New York Times,0.785,0.215,starting jan 3 billboard count popularity official music videos youtube well apple https tco ug3728ivu1,0.6369,-57
12/14/2019,The New York Times,1.0,0.0,richoppel lot rural jails become quasipenitentiaries opioid meth addicts spend much lives waiting,0.0,-58
12/14/2019,The New York Times,0.773,0.0,police officer florida charged violating civil rights 2 women one minor separat https tco pm2m7v69,-0.6486,-59
12/14/2019,The New York Times,0.54,0.356,ms headley came city seeking help failed treat dignity respect deserved https tco gko7wfwiyb,0.7845,-60
12/14/2019,The New York Times,0.886,0.0,gettinviggy new york giants announced friday waived janoris jenkins two days injured cornerback used sl,-0.4019,-61
12/14/2019,The New York Times,1.0,0.0,wisconsin judge said 200 000 voters must removed states rolls ruling sent political https tco fttgvwtcva,0.0,-62
12/14/2019,The New York Times,0.762,0.238,matt bevin kentuckys outgoing governor pardoned commuted sentences 400 people left https tco yuaq9hbetf,0.5106,-63
12/14/2019,The New York Times,0.875,0.125,nytpolitics despite best effofocuses child wellbeing internet kindness melania trump little say abo,0.4588,-64
12/14/2019,The New York Times,0.901,0.0,richard jewell suspect 1996 atlanta olympics bombing subject clint eastwoods new f https tco dftdke9quy,-0.296,-65
12/14/2019,The New York Times,1.0,0.0,evening briefing heres need know end day https tco glokfoswd,0.0,-66
12/14/2019,The New York Times,0.909,0.091,marklandler boris johnsons aides dream turning britain singaporeonthames voters gave victory yearn,0.25,-67
12/14/2019,The New York Times,0.877,0.123,video technology making life easier weaponized see ai might familiar https tco wmmohycd3p,0.4215,-68
12/14/2019,The New York Times,0.833,0.0,future tuberculosis vaccine research neglected diseases limbo seattle institu https tco 7rznuqeys,-0.5267,-69
12/14/2019,The New York Times,0.692,0.182,jimdwyernyt absent without leave millions free legal services given trump gift disclosure ericliptonnyt,-0.1618,-70
12/14/2019,The New York Times,0.604,0.0,2018 liu jingyao college student accused chinese billionaire rape shamed 800 million https tco qpduknifss,-0.8885,-71
12/13/2019,The New York Times,1.0,0.0,evening briefing heres need know end day https tco pjpv3lkttl,0.0,-72
12/13/2019,The New York Times,0.796,0.065,helmet prevents brain trauma would footballs holy grail stanford professor claims close https tco ojotuocro,-0.3612,-73
12/13/2019,The New York Times,0.892,0.108,bernie sanders retracted endorsement cenk uygur host online talk show young turks runnin https tco pkg77e5ys,0.3182,-74
12/13/2019,The New York Times,1.0,0.0,nancylcoleman watched hallmark lifetimes new hanukkah movies lived tell tale ask anythinghttps tco qw255h9,0.0,-75
12/13/2019,The New York Times,0.927,0.073,us judge ruled american samoans granted us citizenship stayed decision cas https tco rw3knd5wnu,0.128,-76
12/13/2019,The New York Times,0.855,0.145,rudy giuliani provided free personal legal advice president trump past 20 months work n https tco q2p83oeofr,0.34,-77
12/13/2019,The New York Times,0.905,0.095,new analysis new york times suggests nikes fastest shoes bestow real advantage larger https tco zu7mkclic,0.25,-78
12/13/2019,The New York Times,0.738,0.0,liyuan6 widely called slut liar gold digger many things 18hourlong conversation talked,-0.7964,-79
12/13/2019,The New York Times,1.0,0.0,today latest us house judiciary committee pushed toward vote send articles impeachment https tco szk2qhb9kw,0.0,-80
12/13/2019,The New York Times,0.664,0.223,breaking news us supreme couagreed decide whether president trump block release financi https tco h47iwee02,0.4215,-81
12/13/2019,The New York Times,1.0,0.0,7 democratic presidential candidates qualified net weeks primary debate los angeles threa https tco icflynf8n,0.0,-82
12/13/2019,The New York Times,0.902,0.098,maggieastor net year first time gen z play major role us presidential electionif born 199,0.34,-83
12/13/2019,The New York Times,0.812,0.117,hard think noah baumbachs new film marriage story fundamentally optimistic given thoroug https tco joagu2st2,0.2263,-84
12/13/2019,The New York Times,1.0,0.0,geminids meteor shower peak night skies weekend heres need know https tco 4mhesndife,0.0,-85
12/13/2019,The New York Times,1.0,0.0,megyn kelly last appeared nbc year ago trying contain uproar onair remarks blackf https tco 5szfqzdpw,0.0,-86
12/13/2019,The New York Times,0.817,0.183,opinion fmanjoo live discussing latest column americas public restrooms kind great https tco fisdqpdq0k,0.5868,-87
12/13/2019,The New York Times,0.772,0.151,10 years eperience itd foolish take full advantage mistakes made https tco bozqpjvlv,0.2523,-88
12/13/2019,The New York Times,0.792,0.208,us treasury department announced sanctions friday diamond dealer government said used https tco 2awktv4ea,0.4939,-89
12/13/2019,The New York Times,0.909,0.091,sternbergh year nyt mag labs nytmagcollaborates shortz nyt puzzles team create spectacular section,0.2732,-90
12/13/2019,The New York Times,0.87,0.13,polling averages show elizabeth warrens suppodipped back teens nationwide working https tco zopk8r3hbm,0.4019,-91
12/13/2019,The New York Times,1.0,0.0,course everyone aspires cloudless day us cloud watchers https tco 2sk3eagqp,0.0,-92
12/13/2019,The New York Times,0.891,0.109,jswatz weve got dozen people nyt working nothing stories climate change writing stuff helping,0.4215,-93
12/13/2019,The New York Times,0.865,0.135,eager repair countrys fraught relationship washington allies president volodymyr zelensky ukr https tco id7rqtpeeg,0.3612,-94
12/13/2019,The New York Times,1.0,0.0,opinion karaswisher live discussing latest column big tech stepping https tco 49ty2oulm https tco czevubgtg7,0.0,-95
12/13/2019,The New York Times,0.696,0.0,nytimesbusiness liu jingyao college student accused chinese billionaire raping chinese internet turned,-0.7906,-96
12/13/2019,The New York Times,0.708,0.292,2 berlin productions finding different types comedy work great 17thcentury playwright molire https tco 9iqhd0agag,0.765,-97
12/13/2019,The New York Times,0.694,0.0,timherrera arguing internet old internet doesnt useless awful endeavor makes ev,-0.8658,-98
12/13/2019,The New York Times,1.0,0.0,president trumps eecutive order left jewish communities across us dividedhttps tco ufkr3wkn77,0.0,-99
12/15/2019,Times of India,1.0,0.0,ne amp amp west bengal delhi https tco mwnehyl4zz,0.0,100
12/15/2019,Times of India,1.0,0.0,onions make debtridden karnataka farmer crorepati 42yearold debtridden farmer sowed onion seeds afte https tco vi5ig2pk4,0.0,99
12/15/2019,Times of India,0.833,0.167,kvideos bringing india pak closer growing number vloggers capturing eperiences crossing https tco ehsyv1tepz,0.25,98
12/15/2019,Times of India,0.743,0.0,yoga community slow respond problems seual abuse says eddie stern stern spoke toi abo https tco zmbgem36nz,-0.7845,97
12/15/2019,Times of India,1.0,0.0,uk polls pune family gets first mp east surrey large family seven siblings 11 https tco eqjvnmbwtz,0.0,96
12/15/2019,Times of India,0.899,0.0,#indvwi #viratkohlii never seen happen cricket imvkohli imjadejas controversial run outread https tco phhh2bqfo1,-0.2023,95
12/15/2019,Times of India,1.0,0.0,anticaa stir mob torches police post bikes patna https tco 54lw3hebe8 https tco pcru5g5urc,0.0,94
12/15/2019,Times of India,1.0,0.0,net isro mobile launchpad net decade compilation milestones everything goes per plan https tco vkrkqoy3v,0.0,93
12/15/2019,Times of India,0.863,0.137,parashuttler sanjeev kumar seeks government suppotokyo olympics punjab shuttler indian fr https tco tbjbp171c,0.4019,92
12/15/2019,Times of India,0.899,0.0,najma akhtar vc jamia millia islamia police couldnt differentiate protesters amp students sitting https tco ocsz4vjw0v,-0.2263,91
12/15/2019,Times of India,0.909,0.0,ani quotes najma akhtar vc jamia millia islamia students jamia didnt give call todays protest ive b https tco dyrbdflzzs,-0.25,90
12/15/2019,Times of India,1.0,0.0,thrash rahul gandhi public savarkars grandsons tell maharashtra cm https tco oylvjw2wyg https tco kdwbkvzuth,0.0,89
12/15/2019,Times of India,1.0,0.0,ins trikand escorts world food programme ship https tco 8o5bcm1e7k https tco deua6ed90,0.0,88
12/15/2019,Times of India,0.825,0.0,india asked provide list illegal bangladeshis soil fm momen https tco vowjsgzzae via toiworld,-0.5574,87
12/15/2019,Times of India,0.824,0.176,atms begin run dry people stalk essentials relaed curfew hours guwahati https tco ch1zez5l7,0.4939,86
12/15/2019,Times of India,1.0,0.0,amu hostels evacuated clashes reported inside police enter campus reports pti quoting registrar abd https tco klwbcidqzz,0.0,85
12/15/2019,Times of India,0.515,0.272,internet services aligarh suspended prevent misuse social media disturb peace tranquility https tco azqblnk6wi,0.1531,84
12/15/2019,Times of India,0.571,0.0,assault complaint ecricketer praveen kumar https tco seuaaajpwu via toisports https tco 18zuwpjlrh,-0.7184,83
12/15/2019,Times of India,0.773,0.0,internet services suspended aligarh amid protests amended citizenship actlive updates https tco z3eyn2p8dk,-0.6124,82
12/15/2019,Times of India,0.714,0.184,amu authorities praise ssp dm apt handling anticaa protest campuswatch https tco hv4yia8ie https tco 9binkbhos,0.3818,81
12/15/2019,Times of India,0.845,0.0,bjp ally jd u says need nrc bihar https tco jh4kl8beg5,-0.296,80
12/15/2019,Times of India,1.0,0.0,ani quotes aligarh muslim university amu registrar abdul hamid view current situation declar https tco dvqfocqvec,0.0,79
12/15/2019,Times of India,0.9,0.0,ani quotes aligarh muslim university amu registrar abdul hamid situation campus tensed boys https tco htpzbqkafe,-0.25,78
12/15/2019,Times of India,0.784,0.098,amu says university remain close till january 5 due disturbances created antisocial elements reports pti,-0.1027,77
12/15/2019,Times of India,0.82,0.0,question etending article 371 jamp k jitendra singh https tco ezhbcph58g,-0.296,76
12/15/2019,Times of India,0.676,0.324,1st odi hetmyer hope lead west indies 8wicket win india https tco 9hlgq8wpd3 via toisports https tco qruc5qj1sq,0.7717,75
12/15/2019,Times of India,0.756,0.0,anticaa protests tension aligarh muslim university students clash police https tco emfd9oocqa via toicitiesnews,-0.4939,74
12/15/2019,Times of India,0.596,0.0,violence rocks south delhi anticitizenship law protest 4 buses torched 6 cops injured jamia chief proct https tco nqdw170bwh,-0.8316,73
12/15/2019,Times of India,0.833,0.167,shiv sena clear stance caa scs decision uddhav thackeray https tco uk4cvc2t6y https tco 0dy3ry9ypa,0.3818,72
12/15/2019,Times of India,1.0,0.0,#tajhotels #sachintendulkar tajhotels finds employee gave advice sachin_rtreadhttps tco qpdi9qm84s https tco yb3y47ykvd,0.0,71
12/15/2019,Times of India,0.704,0.0,protesting assamese hindu muslim anticaa agitators assam https tco 7lpeslw4fy https tco ops1bggmm8,-0.7096,70
12/15/2019,Times of India,0.879,0.121,toisports #indvwi1st odi shimron hetmyer 139 shai hope 102 lead west indies 291 2 8wicket victory india 287 8,0.4404,69
12/15/2019,Times of India,1.0,0.0,toidelhi entry amp eit gates ito iit closed trains halting stations delhi metro rail corporation,0.0,68
12/15/2019,Times of India,1.0,0.0,toidelhi entry eit gates #gtbnagar #shivajistadium closed trains halting stations dmrc#delhim,0.0,67
12/15/2019,Times of India,0.756,0.0,ms randhawa pro delhi police rumours death protests jamia millia islamia today tell https tco mpeogvspwz,-0.7003,66
12/15/2019,Times of India,0.784,0.092,delhi protesters including jawaharlal nehru university students hold demonstration delhi police headquarters https tco l2gg7nvtqv,-0.128,65
12/15/2019,Times of India,0.892,0.108,toisports #indvwi 1st odi250 comes windiescricket 442 overs 253 2shai hope 86 amp nicholas pooran 7follow l,0.4404,64
12/15/2019,Times of India,0.882,0.118,devendra fadnavis seeks rahul gandhis apology savarkar remarks https tco p4e4rvohv9,0.0516,63
12/15/2019,Times of India,1.0,0.0,#ausvnzskipper tdpaine36 says aussies rise againread https tco ihfcgsvsgj https tco l5qrivvuru,0.0,62
12/15/2019,Times of India,1.0,0.0,ani quotes ms randhawa pro delhi policethe situation control tell people delhi https tco ahf5pwt9kw,0.0,61
12/15/2019,Times of India,1.0,0.0,toidelhi entry amp eit gates #patelchowk #vishwavidyalaya closed trains halting stations delhi metro,0.0,60
12/15/2019,Times of India,0.736,0.147,broadband internet services restored limited scale kashmir police chief https tco vmothdwjqc,0.128,59
12/15/2019,Times of India,0.781,0.0,toidelhi schools southeast delhi remain closed monday says deputy cm manish sisodia violent protest near jamia uni,-0.7096,58
12/15/2019,Times of India,1.0,0.0,toidelhi delhi metro rail corporation entry eit gates vasant vihar munirka rk puram closed#jamiaprotests #citizens,0.0,57
12/15/2019,Times of India,1.0,0.0,bengal government must withdraw ad says nrc citizenship lawwont implemented state dhankhar https tco s2drnpyubb,0.0,56
12/15/2019,Times of India,1.0,0.0,toisports #indvwi 1st odioutbig wicket mdshami11 gets rid shetmyer 139 windiescricket 229 2 384 overs target 2,0.0,55
12/15/2019,Times of India,1.0,0.0,delhi metro rail corporation entry amp eit gates vasant vihar munirka rk puram closed trains https tco yy9psy9vb8,0.0,54
12/15/2019,Times of India,0.775,0.225,#waynerooney #premierleague waynerooney confident could still thrive premierleagueread https tco 2iolf2ni33,0.4939,53
12/15/2019,Times of India,1.0,0.0,toisports #indvwi 1st odiboom shetmyer 119 smacks backtoback sies imjadeja bring 200 windiescricket 35,0.0,52
12/15/2019,Times of India,0.637,0.0,175 arrested 1 406 taken preventive custody assam recent violence state protests agains https tco ebmcklmwi8,-0.8442,51
12/15/2019,Times of India,1.0,0.0,ani quotes chinmoy biswal dcp south east mob caused arson set motorcycles ablaze pelted stones usl https tco otjbuadgm,0.0,50
12/15/2019,Times of India,0.813,0.0,ani quotes chinmoy biswal dcp south east asked police fire protesters f https tco ynkmc5kol0,-0.5574,49
12/15/2019,Times of India,0.803,0.197,chinmoy biswal dcp south east interest push mob back law order restored https tco wwzktqkgtq,0.6597,48
12/15/2019,Times of India,0.742,0.0,ani quotes chinmoy biswal dcp south east mob violent around 6 police men injured stone https tco 9lqqqni5hv,-0.765,47
12/15/2019,Times of India,1.0,0.0,rahul gandhi stole gandhi surname says haryana minister anil vij https tco unpsfp4uzg https tco 5b5wkrwegp,0.0,46
12/15/2019,Times of India,1.0,0.0,lahorewagah train service resumes operation 22 years https tco 8oeuma2rez,0.0,45
